alertID,Rule Description,Source IP,MITRE ATT&CK Technique,Rule ID,Fired Times,Severity Level,Timestamp
4081,PAM: User login failed.,104.225.217.122,Password Guessing,5503,882,5,Apr 11 15:54:02
4082,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,255,5,Apr 11 13:11:04
4083,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,85,10,Apr 11 13:46:01
4084,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2373,5,Apr 11 13:55:02
4085,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1923,5,Apr 11 13:49:02
4086,PAM: User login failed.,179.43.180.106,Password Guessing,5503,807,5,Apr 11 13:42:48
4087,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1188,5,Apr 11 15:39:05
4088,sshd: authentication failed.,Unknown,"Password Guessing,SSH",5760,78,5,Apr 11 13:17:47
4089,Host-based anomaly detection event (rootcheck).,Unknown,,510,2,7,Unknown
4090,PAM: User login failed.,104.225.217.122,Password Guessing,5503,282,5,Apr 11 13:21:02
4091,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,189,10,Apr 11 13:49:05
4092,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1703,5,Apr 11 16:45:05
4093,sshd: authentication failed.,Unknown,"Password Guessing,SSH",5760,377,5,01-04-2011 11:34
4094,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,45,10,01-04-2011 12:22
4095,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,114,5,01-04-2011 12:08
4096,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1811,5,Apr 11 14:42:01
4097,PAM: User login failed.,180.101.88.229,Password Guessing,5503,158,5,01-04-2011 11:13
4098,New dpkg (Debian Package) requested to install.,Unknown,,2901,9,3,Unknown
4099,sshd: Attempt to login using a non-existent user,124.221.245.149,"Password Guessing,SSH",5710,2173,5,Apr 11 13:52:16
4100,New dpkg (Debian Package) requested to install.,Unknown,,2901,13,3,Unknown
4101,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,77,10,Apr 11 15:21:02
4102,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,41,10,01-04-2011 11:22
4103,sshd: authentication failed.,1.117.73.36,"Password Guessing,SSH",5760,150,5,Apr 11 14:11:02
4104,sshd: Attempt to login using a non-existent user,175.123.253.229,"Password Guessing,SSH",5710,930,5,01-04-2011 11:56
4105,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1639,5,Apr 11 13:45:04
4106,PAM: User login failed.,104.225.217.122,Password Guessing,5503,503,5,Apr 11 16:25:02
4107,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,311,5,Apr 11 16:38:31
4108,PAM: Login session opened.,Unknown,Valid Accounts,5501,10,3,Apr 11 16:10:01
4109,PAM: User login failed.,104.225.217.122,Password Guessing,5503,121,5,Apr 11 13:10:02
4110,PAM: Login session closed.,Unknown,,5502,14,3,Apr 11 14:13:06
4111,PAM: User login failed.,104.225.217.122,Password Guessing,5503,391,5,Apr 11 13:29:03
4112,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1793,5,Apr 11 16:47:01
4113,sshd: Attempt to login using a non-existent user,39.100.241.126,"Password Guessing,SSH",5710,754,5,01-04-2011 12:57
4114,sshd: authentication failed.,188.166.47.99,"Password Guessing,SSH",5760,18,5,01-04-2011 12:01
4115,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,416,5,Apr 11 13:18:02
4116,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,96,10,Apr 11 13:28:02
4117,PAM: User login failed.,104.225.217.122,Password Guessing,5503,662,5,Apr 11 14:20:02
4118,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1911,5,Apr 11 14:45:04
4119,PAM: Login session closed.,Unknown,,5502,31,3,Apr 11 16:30:07
4120,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,146,5,Apr 11 15:39:05
4121,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,332,5,Apr 11 15:11:02
4122,sshd: Attempt to login using a non-existent user,188.166.47.99,"Password Guessing,SSH",5710,480,5,01-04-2011 12:24
4123,Host-based anomaly detection event (rootcheck).,Unknown,,510,6,7,Unknown
4124,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1374,5,Apr 11 13:56:02
4125,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,702,5,Apr 11 14:10:05
4126,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1590,5,Apr 11 15:55:02
4127,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,569,5,Apr 11 16:17:05
4128,sshd: Attempt to login using a non-existent user,212.70.149.150,"Password Guessing,SSH",5710,534,5,01-04-2011 12:29
4129,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,152,5,Apr 11 13:07:04
4130,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,34,10,Apr 11 14:14:02
4131,sshd: Attempt to login using a non-existent user,157.245.104.97,"Password Guessing,SSH",5710,784,5,01-04-2011 11:49
4132,PAM: User login failed.,104.225.217.122,Password Guessing,5503,249,5,Apr 11 13:19:02
4133,PAM: User login failed.,180.101.88.229,Password Guessing,5503,302,5,Apr 11 13:22:12
4134,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1389,5,Apr 11 15:47:04
4135,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,148,5,Apr 11 16:05:01
4136,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,8,10,Apr 11 16:02:02
4137,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,413,5,Apr 11 15:13:04
4138,PAM: User login failed.,104.225.217.122,Password Guessing,5503,892,5,Apr 11 16:43:02
4139,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1169,5,Apr 11 14:20:04
4140,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2379,5,Apr 11 16:58:04
4141,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1999,5,Apr 11 13:50:02
4142,sshd: Attempt to login using a non-existent user,110.40.132.227,"Password Guessing,SSH",5710,834,5,Apr 11 16:24:35
4143,sshd: brute force trying to get access to the system. Non existent user.,104.225.217.122,Brute Force,5712,125,10,Apr 11 14:27:02
4144,PAM: Multiple failed logins in a small period of time.,179.43.180.106,Brute Force,5551,93,10,Apr 11 15:52:17
4145,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1175,5,Apr 11 15:39:04
4146,PAM: User login failed.,104.225.217.122,Password Guessing,5503,862,5,Apr 11 13:44:02
4147,PAM: User login failed.,104.225.217.122,Password Guessing,5503,110,5,Apr 11 13:09:02
4148,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,304,5,Apr 11 15:10:02
4149,PAM: User login failed.,170.64.161.109,Password Guessing,5503,400,5,Apr 11 13:29:14
4150,Successful sudo to ROOT executed.,Unknown,Sudo and Sudo Caching,5402,8,3,Apr 11 15:07:01
4151,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2265,5,Apr 11 16:56:01
4152,sshd: brute force trying to get access to the system. Non existent user.,170.64.161.109,Brute Force,5712,205,10,Apr 11 13:52:43
4153,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,82,10,Apr 11 13:51:46
4154,PAM: User login failed.,180.101.88.229,Password Guessing,5503,537,5,01-04-2011 12:52
4155,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,790,5,Apr 11 16:23:05
4156,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,148,5,Apr 11 13:07:02
4157,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1101,5,Apr 11 14:45:02
4158,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,663,5,Apr 11 13:27:03
4159,PAM: User login failed.,180.101.88.229,Password Guessing,5503,429,5,Apr 11 15:27:28
4160,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,10,5,Apr 11 15:00:03
4161,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,701,5,Apr 11 15:23:03
4162,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1872,5,Apr 11 16:48:04
4163,PAM: User login failed.,180.101.88.229,Password Guessing,5503,791,5,01-04-2011 11:59
4164,sshd: Attempt to login using a non-existent user,81.30.162.18,"Password Guessing,SSH",5710,163,5,01-04-2011 12:06
4165,PAM: User login failed.,104.225.217.122,Password Guessing,5503,1041,5,Apr 11 14:41:02
4166,PAM: User login failed.,208.81.201.3,Password Guessing,5503,14,5,01-04-2011 12:01
4167,sshd: Attempt to login using a non-existent user,124.156.211.11,"Password Guessing,SSH",5710,298,5,01-04-2011 12:13
4168,PAM: User login failed.,170.64.161.109,Password Guessing,5503,903,5,Apr 11 14:33:05
4169,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,129,5,Apr 11 15:35:02
4170,sshd: Attempt to login using a non-existent user,218.76.104.12,"Password Guessing,SSH",5710,1107,5,Apr 11 16:32:20
4171,Dpkg (Debian Package) half configured.,Unknown,,2904,11,7,Unknown
4172,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1285,5,Apr 11 14:24:01
4173,Integrity checksum changed.,Unknown,Stored Data Manipulation,550,3,7,Unknown
4174,PAM: Login session closed.,Unknown,,5502,4,3,Apr 11 13:03:13
4175,PAM: User login failed.,81.30.162.18,Password Guessing,5503,3,5,01-04-2011 12:00
4176,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1296,5,Apr 11 14:24:03
4177,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2016,5,Apr 11 14:49:04
4178,PAM: User login failed.,39.109.117.82,Password Guessing,5503,333,5,01-04-2011 12:21
4179,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1113,5,Apr 11 15:37:01
4180,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1214,5,Apr 11 15:40:04
4181,sshd: authentication failed.,150.109.203.15,"Password Guessing,SSH",5760,109,5,01-04-2011 12:08
4182,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,437,5,Apr 11 14:52:29
4183,sshd: Attempt to login using a non-existent user,202.185.181.42,"Password Guessing,SSH",5710,1682,5,Apr 11 16:45:01
4184,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,16,10,Apr 11 16:12:58
4185,PAM: User login failed.,136.228.161.67,Password Guessing,5503,433,5,01-04-2011 12:34
4186,PAM: User login failed.,180.101.88.229,Password Guessing,5503,596,5,Apr 11 13:37:05
4187,sshd: Attempt to login using a non-existent user,208.81.201.3,"Password Guessing,SSH",5710,922,5,01-04-2011 11:56
4188,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,61,5,Apr 11 13:14:03
4189,PAM: User login failed.,14.215.46.149,Password Guessing,5503,628,5,Apr 11 16:31:46
4190,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1390,5,Apr 11 15:47:04
4191,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,485,5,01-04-2011 11:47
4192,sshd: Attempt to login using a non-existent user,39.100.241.126,"Password Guessing,SSH",5710,716,5,01-04-2011 12:55
4193,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,818,5,Apr 11 16:24:04
4194,sshd: Attempt to login using a non-existent user,124.156.211.11,"Password Guessing,SSH",5710,419,5,01-04-2011 12:19
4195,sshd: Attempt to login using a non-existent user,170.64.161.109,"Password Guessing,SSH",5710,2195,5,Apr 11 13:53:00
4196,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,693,5,Apr 11 15:23:02
4197,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,191,5,Apr 11 16:22:52
4198,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,664,5,Apr 11 15:22:01
4199,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,60,5,Apr 11 13:04:01
4200,PAM: Login session closed.,Unknown,,5502,58,3,Apr 11 14:57:06
4201,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1572,5,Apr 11 16:43:02
4202,PAM: User login failed.,157.245.104.97,Password Guessing,5503,213,5,01-04-2011 12:12
4203,sshd: Attempt to login using a non-existent user,157.245.104.97,"Password Guessing,SSH",5710,243,5,01-04-2011 12:10
4204,Successful sudo to ROOT executed.,Unknown,Sudo and Sudo Caching,5402,4,3,01-04-2011 12:35
4205,PAM: Login session closed.,Unknown,,5502,2,3,Apr 11 15:01:05
4206,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1602,5,Apr 11 15:55:04
4207,sshd: authentication failed.,Unknown,"Password Guessing,SSH",5760,124,5,Apr 11 15:23:54
4208,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2224,5,Apr 11 13:53:04
4209,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,2307,5,Apr 11 13:54:04
4210,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1487,5,Apr 11 15:51:02
4211,PAM: User login failed.,104.225.217.122,Password Guessing,5503,435,5,Apr 11 13:31:02
4212,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,579,5,Apr 11 16:17:05
4213,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,32,5,Apr 11 13:03:05
4214,PAM: Multiple failed logins in a small period of time.,39.100.241.126,Brute Force,5551,6,10,01-04-2011 12:49
4215,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,204,5,Apr 11 16:06:04
4216,PAM: Login session closed.,Unknown,,5502,60,3,Apr 11 13:59:05
4217,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,369,5,Apr 11 14:36:37
4218,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,102,5,Apr 11 15:03:02
4219,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,319,5,Apr 11 16:41:12
4220,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,309,5,Apr 11 16:09:04
4221,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,77,10,Apr 11 14:40:25
4222,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,11,10,Apr 11 14:04:02
4223,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,417,5,Apr 11 13:51:40
4224,PAM: User login failed.,104.225.217.122,Password Guessing,5503,339,5,Apr 11 13:25:02
4225,PAM: Multiple failed logins in a small period of time.,104.225.217.122,Brute Force,5551,52,10,Apr 11 15:30:02
4226,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1426,5,Apr 11 13:42:04
4227,syslog: User missed the password more than one time,180.101.88.229,Brute Force,2502,65,10,Apr 11 13:43:31
4228,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,167,5,Apr 11 13:08:02
4229,PAM: Login session closed.,Unknown,,5502,51,3,Apr 11 13:50:04
4230,PAM: User login failed.,104.225.217.122,Password Guessing,5503,865,5,Apr 11 15:53:02
4231,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,5,5,01-04-2011 12:44
4232,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,1257,5,Apr 11 14:23:02
4233,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,130,5,Apr 11 15:04:02
4234,PAM: User login failed.,104.225.217.122,Password Guessing,5503,192,5,Apr 11 14:05:01
4235,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,943,5,Apr 11 13:35:05
4236,PAM: Login session opened.,Unknown,Valid Accounts,5501,45,3,Apr 11 15:44:01
4237,PAM: User login failed.,104.225.217.122,Password Guessing,5503,595,5,Apr 11 14:17:02
4238,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,873,5,Apr 11 16:26:01
4239,sshd: Attempt to login using a non-existent user,212.64.10.125,"Password Guessing,SSH",5710,495,5,Apr 11 14:06:53
4240,sshd: Attempt to login using a non-existent user,104.225.217.122,"Password Guessing,SSH",5710,167,5,Apr 11 13:45:02
4241,PAM: User login failed.,180.101.88.229,Password Guessing,5503,72,5,Apr 11 13:06:41
4242,File deleted.,Unknown,"File Deletion,Data Destruction",553,5,7,Unknown
4243,sshd: authentication failed.,180.101.88.229,"Password Guessing,SSH",5760,108,5,01-04-2011 11:12
